document_id,filename,label
350,../../raw/C50/C50train/SimonCowell/376414newsML.txt,SimonCowell
351,../../raw/C50/C50train/SimonCowell/448236newsML.txt,SimonCowell
352,../../raw/C50/C50train/SimonCowell/347894newsML.txt,SimonCowell
353,../../raw/C50/C50train/SimonCowell/409884newsML.txt,SimonCowell
354,../../raw/C50/C50train/SimonCowell/405237newsML.txt,SimonCowell
355,../../raw/C50/C50train/SimonCowell/423379newsML.txt,SimonCowell
356,../../raw/C50/C50train/SimonCowell/27675newsML.txt,SimonCowell
357,../../raw/C50/C50train/SimonCowell/400494newsML.txt,SimonCowell
358,../../raw/C50/C50train/SimonCowell/405124newsML.txt,SimonCowell
359,../../raw/C50/C50train/SimonCowell/390574newsML.txt,SimonCowell
360,../../raw/C50/C50train/SimonCowell/258206newsML.txt,SimonCowell
361,../../raw/C50/C50train/SimonCowell/248599newsML.txt,SimonCowell
362,../../raw/C50/C50train/SimonCowell/353509newsML.txt,SimonCowell
363,../../raw/C50/C50train/SimonCowell/405057newsML.txt,SimonCowell
364,../../raw/C50/C50train/SimonCowell/15627newsML.txt,SimonCowell
365,../../raw/C50/C50train/SimonCowell/418734newsML.txt,SimonCowell
366,../../raw/C50/C50train/SimonCowell/442065newsML.txt,SimonCowell
367,../../raw/C50/C50train/SimonCowell/302376newsML.txt,SimonCowell
368,../../raw/C50/C50train/SimonCowell/253060newsML.txt,SimonCowell
369,../../raw/C50/C50train/SimonCowell/413323newsML.txt,SimonCowell
370,../../raw/C50/C50train/SimonCowell/312983newsML.txt,SimonCowell
371,../../raw/C50/C50train/SimonCowell/384133newsML.txt,SimonCowell
372,../../raw/C50/C50train/SimonCowell/245741newsML.txt,SimonCowell
373,../../raw/C50/C50train/SimonCowell/424503newsML.txt,SimonCowell
374,../../raw/C50/C50train/SimonCowell/311253newsML.txt,SimonCowell
375,../../raw/C50/C50train/SimonCowell/377851newsML.txt,SimonCowell
376,../../raw/C50/C50train/SimonCowell/259617newsML.txt,SimonCowell
377,../../raw/C50/C50train/SimonCowell/403689newsML.txt,SimonCowell
378,../../raw/C50/C50train/SimonCowell/450839newsML.txt,SimonCowell
379,../../raw/C50/C50train/SimonCowell/361250newsML.txt,SimonCowell
380,../../raw/C50/C50train/SimonCowell/420566newsML.txt,SimonCowell
381,../../raw/C50/C50train/SimonCowell/255730newsML.txt,SimonCowell
382,../../raw/C50/C50train/SimonCowell/440535newsML.txt,SimonCowell
383,../../raw/C50/C50train/SimonCowell/242983newsML.txt,SimonCowell
384,../../raw/C50/C50train/SimonCowell/402074newsML.txt,SimonCowell
385,../../raw/C50/C50train/SimonCowell/356525newsML.txt,SimonCowell
386,../../raw/C50/C50train/SimonCowell/303707newsML.txt,SimonCowell
387,../../raw/C50/C50train/SimonCowell/390568newsML.txt,SimonCowell
388,../../raw/C50/C50train/SimonCowell/406879newsML.txt,SimonCowell
389,../../raw/C50/C50train/SimonCowell/447824newsML.txt,SimonCowell
390,../../raw/C50/C50train/SimonCowell/350608newsML.txt,SimonCowell
391,../../raw/C50/C50train/SimonCowell/347888newsML.txt,SimonCowell
392,../../raw/C50/C50train/SimonCowell/385473newsML.txt,SimonCowell
393,../../raw/C50/C50train/SimonCowell/376405newsML.txt,SimonCowell
394,../../raw/C50/C50train/SimonCowell/455543newsML.txt,SimonCowell
395,../../raw/C50/C50train/SimonCowell/425943newsML.txt,SimonCowell
396,../../raw/C50/C50train/SimonCowell/312858newsML.txt,SimonCowell
397,../../raw/C50/C50train/SimonCowell/417061newsML.txt,SimonCowell
398,../../raw/C50/C50train/SimonCowell/324051newsML.txt,SimonCowell
399,../../raw/C50/C50train/SimonCowell/385542newsML.txt,SimonCowell
400,../../raw/C50/C50train/LynneO'Donnell/198178newsML.txt,LynneO'Donnell
401,../../raw/C50/C50train/LynneO'Donnell/238772newsML.txt,LynneO'Donnell
402,../../raw/C50/C50train/LynneO'Donnell/27316newsML.txt,LynneO'Donnell
403,../../raw/C50/C50train/LynneO'Donnell/23184newsML.txt,LynneO'Donnell
404,../../raw/C50/C50train/LynneO'Donnell/133490newsML.txt,LynneO'Donnell
405,../../raw/C50/C50train/LynneO'Donnell/204874newsML.txt,LynneO'Donnell
406,../../raw/C50/C50train/LynneO'Donnell/15736newsML.txt,LynneO'Donnell
407,../../raw/C50/C50train/LynneO'Donnell/116963newsML.txt,LynneO'Donnell
408,../../raw/C50/C50train/LynneO'Donnell/2439newsML.txt,LynneO'Donnell
409,../../raw/C50/C50train/LynneO'Donnell/2462newsML.txt,LynneO'Donnell
410,../../raw/C50/C50train/LynneO'Donnell/106719newsML.txt,LynneO'Donnell
411,../../raw/C50/C50train/LynneO'Donnell/29593newsML.txt,LynneO'Donnell
412,../../raw/C50/C50train/LynneO'Donnell/114299newsML.txt,LynneO'Donnell
413,../../raw/C50/C50train/LynneO'Donnell/12381newsML.txt,LynneO'Donnell
414,../../raw/C50/C50train/LynneO'Donnell/125560newsML.txt,LynneO'Donnell
415,../../raw/C50/C50train/LynneO'Donnell/151846newsML.txt,LynneO'Donnell
416,../../raw/C50/C50train/LynneO'Donnell/180191newsML.txt,LynneO'Donnell
417,../../raw/C50/C50train/LynneO'Donnell/275670newsML.txt,LynneO'Donnell
418,../../raw/C50/C50train/LynneO'Donnell/229894newsML.txt,LynneO'Donnell
419,../../raw/C50/C50train/LynneO'Donnell/148890newsML.txt,LynneO'Donnell
420,../../raw/C50/C50train/LynneO'Donnell/111855newsML.txt,LynneO'Donnell
421,../../raw/C50/C50train/LynneO'Donnell/187362newsML.txt,LynneO'Donnell
422,../../raw/C50/C50train/LynneO'Donnell/146245newsML.txt,LynneO'Donnell
423,../../raw/C50/C50train/LynneO'Donnell/135223newsML.txt,LynneO'Donnell
424,../../raw/C50/C50train/LynneO'Donnell/112106newsML.txt,LynneO'Donnell
425,../../raw/C50/C50train/LynneO'Donnell/258739newsML.txt,LynneO'Donnell
426,../../raw/C50/C50train/LynneO'Donnell/166518newsML.txt,LynneO'Donnell
427,../../raw/C50/C50train/LynneO'Donnell/20855newsML.txt,LynneO'Donnell
428,../../raw/C50/C50train/LynneO'Donnell/107032newsML.txt,LynneO'Donnell
429,../../raw/C50/C50train/LynneO'Donnell/10327newsML.txt,LynneO'Donnell
430,../../raw/C50/C50train/LynneO'Donnell/171633newsML.txt,LynneO'Donnell
431,../../raw/C50/C50train/LynneO'Donnell/158416newsML.txt,LynneO'Donnell
432,../../raw/C50/C50train/LynneO'Donnell/248156newsML.txt,LynneO'Donnell
433,../../raw/C50/C50train/LynneO'Donnell/120232newsML.txt,LynneO'Donnell
434,../../raw/C50/C50train/LynneO'Donnell/17858newsML.txt,LynneO'Donnell
435,../../raw/C50/C50train/LynneO'Donnell/102480newsML.txt,LynneO'Donnell
436,../../raw/C50/C50train/LynneO'Donnell/121931newsML.txt,LynneO'Donnell
437,../../raw/C50/C50train/LynneO'Donnell/110718newsML.txt,LynneO'Donnell
438,../../raw/C50/C50train/LynneO'Donnell/265681newsML.txt,LynneO'Donnell
439,../../raw/C50/C50train/LynneO'Donnell/121886newsML.txt,LynneO'Donnell
440,../../raw/C50/C50train/LynneO'Donnell/146472newsML.txt,LynneO'Donnell
441,../../raw/C50/C50train/LynneO'Donnell/247724newsML.txt,LynneO'Donnell
442,../../raw/C50/C50train/LynneO'Donnell/244800newsML.txt,LynneO'Donnell
443,../../raw/C50/C50train/LynneO'Donnell/169600newsML.txt,LynneO'Donnell
444,../../raw/C50/C50train/LynneO'Donnell/171253newsML.txt,LynneO'Donnell
445,../../raw/C50/C50train/LynneO'Donnell/250844newsML.txt,LynneO'Donnell
446,../../raw/C50/C50train/LynneO'Donnell/158405newsML.txt,LynneO'Donnell
447,../../raw/C50/C50train/LynneO'Donnell/159976newsML.txt,LynneO'Donnell
448,../../raw/C50/C50train/LynneO'Donnell/125205newsML.txt,LynneO'Donnell
449,../../raw/C50/C50train/LynneO'Donnell/115594newsML.txt,LynneO'Donnell
450,../../raw/C50/C50train/EdnaFernandes/202020newsML.txt,EdnaFernandes
451,../../raw/C50/C50train/EdnaFernandes/119734newsML.txt,EdnaFernandes
452,../../raw/C50/C50train/EdnaFernandes/127410newsML.txt,EdnaFernandes
453,../../raw/C50/C50train/EdnaFernandes/219541newsML.txt,EdnaFernandes
454,../../raw/C50/C50train/EdnaFernandes/122988newsML.txt,EdnaFernandes
455,../../raw/C50/C50train/EdnaFernandes/183674newsML.txt,EdnaFernandes
456,../../raw/C50/C50train/EdnaFernandes/138342newsML.txt,EdnaFernandes
457,../../raw/C50/C50train/EdnaFernandes/225499newsML.txt,EdnaFernandes
458,../../raw/C50/C50train/EdnaFernandes/220686newsML.txt,EdnaFernandes
459,../../raw/C50/C50train/EdnaFernandes/126175newsML.txt,EdnaFernandes
460,../../raw/C50/C50train/EdnaFernandes/121318newsML.txt,EdnaFernandes
461,../../raw/C50/C50train/EdnaFernandes/10193newsML.txt,EdnaFernandes
462,../../raw/C50/C50train/EdnaFernandes/191925newsML.txt,EdnaFernandes
463,../../raw/C50/C50train/EdnaFernandes/183684newsML.txt,EdnaFernandes
464,../../raw/C50/C50train/EdnaFernandes/223786newsML.txt,EdnaFernandes
465,../../raw/C50/C50train/EdnaFernandes/15633newsML.txt,EdnaFernandes
466,../../raw/C50/C50train/EdnaFernandes/141414newsML.txt,EdnaFernandes
467,../../raw/C50/C50train/EdnaFernandes/225917newsML.txt,EdnaFernandes
468,../../raw/C50/C50train/EdnaFernandes/134642newsML.txt,EdnaFernandes
469,../../raw/C50/C50train/EdnaFernandes/203933newsML.txt,EdnaFernandes
470,../../raw/C50/C50train/EdnaFernandes/15644newsML.txt,EdnaFernandes
471,../../raw/C50/C50train/EdnaFernandes/223143newsML.txt,EdnaFernandes
472,../../raw/C50/C50train/EdnaFernandes/126166newsML.txt,EdnaFernandes
473,../../raw/C50/C50train/EdnaFernandes/207536newsML.txt,EdnaFernandes
474,../../raw/C50/C50train/EdnaFernandes/230517newsML.txt,EdnaFernandes
475,../../raw/C50/C50train/EdnaFernandes/225609newsML.txt,EdnaFernandes
476,../../raw/C50/C50train/EdnaFernandes/10264newsML.txt,EdnaFernandes
477,../../raw/C50/C50train/EdnaFernandes/18224newsML.txt,EdnaFernandes
478,../../raw/C50/C50train/EdnaFernandes/223214newsML.txt,EdnaFernandes
479,../../raw/C50/C50train/EdnaFernandes/191766newsML.txt,EdnaFernandes
480,../../raw/C50/C50train/EdnaFernandes/121324newsML.txt,EdnaFernandes
481,../../raw/C50/C50train/EdnaFernandes/178869newsML.txt,EdnaFernandes
482,../../raw/C50/C50train/EdnaFernandes/199220newsML.txt,EdnaFernandes
483,../../raw/C50/C50train/EdnaFernandes/17663newsML.txt,EdnaFernandes
484,../../raw/C50/C50train/EdnaFernandes/222272newsML.txt,EdnaFernandes
485,../../raw/C50/C50train/EdnaFernandes/206049newsML.txt,EdnaFernandes
486,../../raw/C50/C50train/EdnaFernandes/202011newsML.txt,EdnaFernandes
487,../../raw/C50/C50train/EdnaFernandes/195876newsML.txt,EdnaFernandes
488,../../raw/C50/C50train/EdnaFernandes/134683newsML.txt,EdnaFernandes
489,../../raw/C50/C50train/EdnaFernandes/199226newsML.txt,EdnaFernandes
490,../../raw/C50/C50train/EdnaFernandes/117960newsML.txt,EdnaFernandes
491,../../raw/C50/C50train/EdnaFernandes/126181newsML.txt,EdnaFernandes
492,../../raw/C50/C50train/EdnaFernandes/225507newsML.txt,EdnaFernandes
493,../../raw/C50/C50train/EdnaFernandes/116448newsML.txt,EdnaFernandes
494,../../raw/C50/C50train/EdnaFernandes/214915newsML.txt,EdnaFernandes
495,../../raw/C50/C50train/EdnaFernandes/216658newsML.txt,EdnaFernandes
496,../../raw/C50/C50train/EdnaFernandes/230515newsML.txt,EdnaFernandes
497,../../raw/C50/C50train/EdnaFernandes/17343newsML.txt,EdnaFernandes
498,../../raw/C50/C50train/EdnaFernandes/179688newsML.txt,EdnaFernandes
499,../../raw/C50/C50train/EdnaFernandes/214995newsML.txt,EdnaFernandes
500,../../raw/C50/C50train/KevinMorrison/184150newsML.txt,KevinMorrison
501,../../raw/C50/C50train/KevinMorrison/116890newsML.txt,KevinMorrison
502,../../raw/C50/C50train/KevinMorrison/256319newsML.txt,KevinMorrison
503,../../raw/C50/C50train/KevinMorrison/114198newsML.txt,KevinMorrison
504,../../raw/C50/C50train/KevinMorrison/198071newsML.txt,KevinMorrison
505,../../raw/C50/C50train/KevinMorrison/133461newsML.txt,KevinMorrison
506,../../raw/C50/C50train/KevinMorrison/241149newsML.txt,KevinMorrison
507,../../raw/C50/C50train/KevinMorrison/304259newsML.txt,KevinMorrison
508,../../raw/C50/C50train/KevinMorrison/218602newsML.txt,KevinMorrison
509,../../raw/C50/C50train/KevinMorrison/21536newsML.txt,KevinMorrison
510,../../raw/C50/C50train/KevinMorrison/184096newsML.txt,KevinMorrison
511,../../raw/C50/C50train/KevinMorrison/247636newsML.txt,KevinMorrison
512,../../raw/C50/C50train/KevinMorrison/235532newsML.txt,KevinMorrison
513,../../raw/C50/C50train/KevinMorrison/256350newsML.txt,KevinMorrison
514,../../raw/C50/C50train/KevinMorrison/278563newsML.txt,KevinMorrison
515,../../raw/C50/C50train/KevinMorrison/110703newsML.txt,KevinMorrison
516,../../raw/C50/C50train/KevinMorrison/218625newsML.txt,KevinMorrison
517,../../raw/C50/C50train/KevinMorrison/221518newsML.txt,KevinMorrison
518,../../raw/C50/C50train/KevinMorrison/256349newsML.txt,KevinMorrison
519,../../raw/C50/C50train/KevinMorrison/247652newsML.txt,KevinMorrison
520,../../raw/C50/C50train/KevinMorrison/244698newsML.txt,KevinMorrison
521,../../raw/C50/C50train/KevinMorrison/256320newsML.txt,KevinMorrison
522,../../raw/C50/C50train/KevinMorrison/171096newsML.txt,KevinMorrison
523,../../raw/C50/C50train/KevinMorrison/109875newsML.txt,KevinMorrison
524,../../raw/C50/C50train/KevinMorrison/184143newsML.txt,KevinMorrison
525,../../raw/C50/C50train/KevinMorrison/105191newsML.txt,KevinMorrison
526,../../raw/C50/C50train/KevinMorrison/292246newsML.txt,KevinMorrison
527,../../raw/C50/C50train/KevinMorrison/15226newsML.txt,KevinMorrison
528,../../raw/C50/C50train/KevinMorrison/244696newsML.txt,KevinMorrison
529,../../raw/C50/C50train/KevinMorrison/255906newsML.txt,KevinMorrison
530,../../raw/C50/C50train/KevinMorrison/125545newsML.txt,KevinMorrison
531,../../raw/C50/C50train/KevinMorrison/115436newsML.txt,KevinMorrison
532,../../raw/C50/C50train/KevinMorrison/125098newsML.txt,KevinMorrison
533,../../raw/C50/C50train/KevinMorrison/109876newsML.txt,KevinMorrison
534,../../raw/C50/C50train/KevinMorrison/176105newsML.txt,KevinMorrison
535,../../raw/C50/C50train/KevinMorrison/292666newsML.txt,KevinMorrison
536,../../raw/C50/C50train/KevinMorrison/229778newsML.txt,KevinMorrison
537,../../raw/C50/C50train/KevinMorrison/247668newsML.txt,KevinMorrison
538,../../raw/C50/C50train/KevinMorrison/138954newsML.txt,KevinMorrison
539,../../raw/C50/C50train/KevinMorrison/18329newsML.txt,KevinMorrison
540,../../raw/C50/C50train/KevinMorrison/244734newsML.txt,KevinMorrison
541,../../raw/C50/C50train/KevinMorrison/223858newsML.txt,KevinMorrison
542,../../raw/C50/C50train/KevinMorrison/247671newsML.txt,KevinMorrison
543,../../raw/C50/C50train/KevinMorrison/221509newsML.txt,KevinMorrison
544,../../raw/C50/C50train/KevinMorrison/221499newsML.txt,KevinMorrison
545,../../raw/C50/C50train/KevinMorrison/247635newsML.txt,KevinMorrison
546,../../raw/C50/C50train/KevinMorrison/2730newsML.txt,KevinMorrison
547,../../raw/C50/C50train/KevinMorrison/297804newsML.txt,KevinMorrison
548,../../raw/C50/C50train/KevinMorrison/278908newsML.txt,KevinMorrison
549,../../raw/C50/C50train/KevinMorrison/223897newsML.txt,KevinMorrison
550,../../raw/C50/C50train/SamuelPerry/213090newsML.txt,SamuelPerry
551,../../raw/C50/C50train/SamuelPerry/212471newsML.txt,SamuelPerry
552,../../raw/C50/C50train/SamuelPerry/273216newsML.txt,SamuelPerry
553,../../raw/C50/C50train/SamuelPerry/297101newsML.txt,SamuelPerry
554,../../raw/C50/C50train/SamuelPerry/31339newsML.txt,SamuelPerry
555,../../raw/C50/C50train/SamuelPerry/247516newsML.txt,SamuelPerry
556,../../raw/C50/C50train/SamuelPerry/242117newsML.txt,SamuelPerry
557,../../raw/C50/C50train/SamuelPerry/120398newsML.txt,SamuelPerry
558,../../raw/C50/C50train/SamuelPerry/142698newsML.txt,SamuelPerry
559,../../raw/C50/C50train/SamuelPerry/247268newsML.txt,SamuelPerry
560,../../raw/C50/C50train/SamuelPerry/180753newsML.txt,SamuelPerry
561,../../raw/C50/C50train/SamuelPerry/313966newsML.txt,SamuelPerry
562,../../raw/C50/C50train/SamuelPerry/137812newsML.txt,SamuelPerry
563,../../raw/C50/C50train/SamuelPerry/196870newsML.txt,SamuelPerry
564,../../raw/C50/C50train/SamuelPerry/151392newsML.txt,SamuelPerry
565,../../raw/C50/C50train/SamuelPerry/195461newsML.txt,SamuelPerry
566,../../raw/C50/C50train/SamuelPerry/10781newsML.txt,SamuelPerry
567,../../raw/C50/C50train/SamuelPerry/175043newsML.txt,SamuelPerry
568,../../raw/C50/C50train/SamuelPerry/105557newsML.txt,SamuelPerry
569,../../raw/C50/C50train/SamuelPerry/138944newsML.txt,SamuelPerry
570,../../raw/C50/C50train/SamuelPerry/181711newsML.txt,SamuelPerry
571,../../raw/C50/C50train/SamuelPerry/268174newsML.txt,SamuelPerry
572,../../raw/C50/C50train/SamuelPerry/218057newsML.txt,SamuelPerry
573,../../raw/C50/C50train/SamuelPerry/310667newsML.txt,SamuelPerry
574,../../raw/C50/C50train/SamuelPerry/189155newsML.txt,SamuelPerry
575,../../raw/C50/C50train/SamuelPerry/207747newsML.txt,SamuelPerry
576,../../raw/C50/C50train/SamuelPerry/25052newsML.txt,SamuelPerry
577,../../raw/C50/C50train/SamuelPerry/168565newsML.txt,SamuelPerry
578,../../raw/C50/C50train/SamuelPerry/293806newsML.txt,SamuelPerry
579,../../raw/C50/C50train/SamuelPerry/207693newsML.txt,SamuelPerry
580,../../raw/C50/C50train/SamuelPerry/196664newsML.txt,SamuelPerry
581,../../raw/C50/C50train/SamuelPerry/150672newsML.txt,SamuelPerry
582,../../raw/C50/C50train/SamuelPerry/178271newsML.txt,SamuelPerry
583,../../raw/C50/C50train/SamuelPerry/177032newsML.txt,SamuelPerry
584,../../raw/C50/C50train/SamuelPerry/160066newsML.txt,SamuelPerry
585,../../raw/C50/C50train/SamuelPerry/144030newsML.txt,SamuelPerry
586,../../raw/C50/C50train/SamuelPerry/242528newsML.txt,SamuelPerry
587,../../raw/C50/C50train/SamuelPerry/206811newsML.txt,SamuelPerry
588,../../raw/C50/C50train/SamuelPerry/309801newsML.txt,SamuelPerry
589,../../raw/C50/C50train/SamuelPerry/197518newsML.txt,SamuelPerry
590,../../raw/C50/C50train/SamuelPerry/312805newsML.txt,SamuelPerry
591,../../raw/C50/C50train/SamuelPerry/26550newsML.txt,SamuelPerry
592,../../raw/C50/C50train/SamuelPerry/193298newsML.txt,SamuelPerry
593,../../raw/C50/C50train/SamuelPerry/134566newsML.txt,SamuelPerry
594,../../raw/C50/C50train/SamuelPerry/137035newsML.txt,SamuelPerry
595,../../raw/C50/C50train/SamuelPerry/157604newsML.txt,SamuelPerry
596,../../raw/C50/C50train/SamuelPerry/178647newsML.txt,SamuelPerry
597,../../raw/C50/C50train/SamuelPerry/199947newsML.txt,SamuelPerry
598,../../raw/C50/C50train/SamuelPerry/158945newsML.txt,SamuelPerry
599,../../raw/C50/C50train/SamuelPerry/195465newsML.txt,SamuelPerry
600,../../raw/C50/C50train/PatriciaCommins/153684newsML.txt,PatriciaCommins
601,../../raw/C50/C50train/PatriciaCommins/123628newsML.txt,PatriciaCommins
602,../../raw/C50/C50train/PatriciaCommins/203296newsML.txt,PatriciaCommins
603,../../raw/C50/C50train/PatriciaCommins/217368newsML.txt,PatriciaCommins
604,../../raw/C50/C50train/PatriciaCommins/283991newsML.txt,PatriciaCommins
605,../../raw/C50/C50train/PatriciaCommins/258801newsML.txt,PatriciaCommins
606,../../raw/C50/C50train/PatriciaCommins/117099newsML.txt,PatriciaCommins
607,../../raw/C50/C50train/PatriciaCommins/142736newsML.txt,PatriciaCommins
608,../../raw/C50/C50train/PatriciaCommins/102551newsML.txt,PatriciaCommins
609,../../raw/C50/C50train/PatriciaCommins/132671newsML.txt,PatriciaCommins
610,../../raw/C50/C50train/PatriciaCommins/267178newsML.txt,PatriciaCommins
611,../../raw/C50/C50train/PatriciaCommins/15778newsML.txt,PatriciaCommins
612,../../raw/C50/C50train/PatriciaCommins/18217newsML.txt,PatriciaCommins
613,../../raw/C50/C50train/PatriciaCommins/255134newsML.txt,PatriciaCommins
614,../../raw/C50/C50train/PatriciaCommins/156759newsML.txt,PatriciaCommins
615,../../raw/C50/C50train/PatriciaCommins/120569newsML.txt,PatriciaCommins
616,../../raw/C50/C50train/PatriciaCommins/291177newsML.txt,PatriciaCommins
617,../../raw/C50/C50train/PatriciaCommins/178068newsML.txt,PatriciaCommins
618,../../raw/C50/C50train/PatriciaCommins/108222newsML.txt,PatriciaCommins
619,../../raw/C50/C50train/PatriciaCommins/255733newsML.txt,PatriciaCommins
620,../../raw/C50/C50train/PatriciaCommins/209945newsML.txt,PatriciaCommins
621,../../raw/C50/C50train/PatriciaCommins/231178newsML.txt,PatriciaCommins
622,../../raw/C50/C50train/PatriciaCommins/205566newsML.txt,PatriciaCommins
623,../../raw/C50/C50train/PatriciaCommins/213454newsML.txt,PatriciaCommins
624,../../raw/C50/C50train/PatriciaCommins/2296newsML.txt,PatriciaCommins
625,../../raw/C50/C50train/PatriciaCommins/237159newsML.txt,PatriciaCommins
626,../../raw/C50/C50train/PatriciaCommins/114356newsML.txt,PatriciaCommins
627,../../raw/C50/C50train/PatriciaCommins/209925newsML.txt,PatriciaCommins
628,../../raw/C50/C50train/PatriciaCommins/123595newsML.txt,PatriciaCommins
629,../../raw/C50/C50train/PatriciaCommins/142683newsML.txt,PatriciaCommins
630,../../raw/C50/C50train/PatriciaCommins/270137newsML.txt,PatriciaCommins
631,../../raw/C50/C50train/PatriciaCommins/108443newsML.txt,PatriciaCommins
632,../../raw/C50/C50train/PatriciaCommins/123987newsML.txt,PatriciaCommins
633,../../raw/C50/C50train/PatriciaCommins/251195newsML.txt,PatriciaCommins
634,../../raw/C50/C50train/PatriciaCommins/288774newsML.txt,PatriciaCommins
635,../../raw/C50/C50train/PatriciaCommins/102793newsML.txt,PatriciaCommins
636,../../raw/C50/C50train/PatriciaCommins/264335newsML.txt,PatriciaCommins
637,../../raw/C50/C50train/PatriciaCommins/143591newsML.txt,PatriciaCommins
638,../../raw/C50/C50train/PatriciaCommins/178089newsML.txt,PatriciaCommins
639,../../raw/C50/C50train/PatriciaCommins/140446newsML.txt,PatriciaCommins
640,../../raw/C50/C50train/PatriciaCommins/120588newsML.txt,PatriciaCommins
641,../../raw/C50/C50train/PatriciaCommins/251347newsML.txt,PatriciaCommins
642,../../raw/C50/C50train/PatriciaCommins/102719newsML.txt,PatriciaCommins
643,../../raw/C50/C50train/PatriciaCommins/126714newsML.txt,PatriciaCommins
644,../../raw/C50/C50train/PatriciaCommins/143765newsML.txt,PatriciaCommins
645,../../raw/C50/C50train/PatriciaCommins/114859newsML.txt,PatriciaCommins
646,../../raw/C50/C50train/PatriciaCommins/114428newsML.txt,PatriciaCommins
647,../../raw/C50/C50train/PatriciaCommins/125965newsML.txt,PatriciaCommins
648,../../raw/C50/C50train/PatriciaCommins/18739newsML.txt,PatriciaCommins
649,../../raw/C50/C50train/PatriciaCommins/259000newsML.txt,PatriciaCommins
650,../../raw/C50/C50train/JohnMastrini/195805newsML.txt,JohnMastrini
651,../../raw/C50/C50train/JohnMastrini/179858newsML.txt,JohnMastrini
652,../../raw/C50/C50train/JohnMastrini/230504newsML.txt,JohnMastrini
653,../../raw/C50/C50train/JohnMastrini/266394newsML.txt,JohnMastrini
654,../../raw/C50/C50train/JohnMastrini/156033newsML.txt,JohnMastrini
655,../../raw/C50/C50train/JohnMastrini/156301newsML.txt,JohnMastrini
656,../../raw/C50/C50train/JohnMastrini/207961newsML.txt,JohnMastrini
657,../../raw/C50/C50train/JohnMastrini/195069newsML.txt,JohnMastrini
658,../../raw/C50/C50train/JohnMastrini/260915newsML.txt,JohnMastrini
659,../../raw/C50/C50train/JohnMastrini/263486newsML.txt,JohnMastrini
660,../../raw/C50/C50train/JohnMastrini/258383newsML.txt,JohnMastrini
661,../../raw/C50/C50train/JohnMastrini/26311newsML.txt,JohnMastrini
662,../../raw/C50/C50train/JohnMastrini/202307newsML.txt,JohnMastrini
663,../../raw/C50/C50train/JohnMastrini/266601newsML.txt,JohnMastrini
664,../../raw/C50/C50train/JohnMastrini/216927newsML.txt,JohnMastrini
665,../../raw/C50/C50train/JohnMastrini/18320newsML.txt,JohnMastrini
666,../../raw/C50/C50train/JohnMastrini/212832newsML.txt,JohnMastrini
667,../../raw/C50/C50train/JohnMastrini/105045newsML.txt,JohnMastrini
668,../../raw/C50/C50train/JohnMastrini/266669newsML.txt,JohnMastrini
669,../../raw/C50/C50train/JohnMastrini/18519newsML.txt,JohnMastrini
670,../../raw/C50/C50train/JohnMastrini/18297newsML.txt,JohnMastrini
671,../../raw/C50/C50train/JohnMastrini/192116newsML.txt,JohnMastrini
672,../../raw/C50/C50train/JohnMastrini/177540newsML.txt,JohnMastrini
673,../../raw/C50/C50train/JohnMastrini/13806newsML.txt,JohnMastrini
674,../../raw/C50/C50train/JohnMastrini/123158newsML.txt,JohnMastrini
675,../../raw/C50/C50train/JohnMastrini/195181newsML.txt,JohnMastrini
676,../../raw/C50/C50train/JohnMastrini/27007newsML.txt,JohnMastrini
677,../../raw/C50/C50train/JohnMastrini/272887newsML.txt,JohnMastrini
678,../../raw/C50/C50train/JohnMastrini/18529newsML.txt,JohnMastrini
679,../../raw/C50/C50train/JohnMastrini/133171newsML.txt,JohnMastrini
680,../../raw/C50/C50train/JohnMastrini/260917newsML.txt,JohnMastrini
681,../../raw/C50/C50train/JohnMastrini/269377newsML.txt,JohnMastrini
682,../../raw/C50/C50train/JohnMastrini/242893newsML.txt,JohnMastrini
683,../../raw/C50/C50train/JohnMastrini/205953newsML.txt,JohnMastrini
684,../../raw/C50/C50train/JohnMastrini/236594newsML.txt,JohnMastrini
685,../../raw/C50/C50train/JohnMastrini/21246newsML.txt,JohnMastrini
686,../../raw/C50/C50train/JohnMastrini/161715newsML.txt,JohnMastrini
687,../../raw/C50/C50train/JohnMastrini/153158newsML.txt,JohnMastrini
688,../../raw/C50/C50train/JohnMastrini/239149newsML.txt,JohnMastrini
689,../../raw/C50/C50train/JohnMastrini/263693newsML.txt,JohnMastrini
690,../../raw/C50/C50train/JohnMastrini/156054newsML.txt,JohnMastrini
691,../../raw/C50/C50train/JohnMastrini/22903newsML.txt,JohnMastrini
692,../../raw/C50/C50train/JohnMastrini/281893newsML.txt,JohnMastrini
693,../../raw/C50/C50train/JohnMastrini/194494newsML.txt,JohnMastrini
694,../../raw/C50/C50train/JohnMastrini/159754newsML.txt,JohnMastrini
695,../../raw/C50/C50train/JohnMastrini/194608newsML.txt,JohnMastrini
696,../../raw/C50/C50train/JohnMastrini/258334newsML.txt,JohnMastrini
697,../../raw/C50/C50train/JohnMastrini/192052newsML.txt,JohnMastrini
698,../../raw/C50/C50train/JohnMastrini/212289newsML.txt,JohnMastrini
699,../../raw/C50/C50train/JohnMastrini/242192newsML.txt,JohnMastrini
700,../../raw/C50/C50train/JanLopatka/288397newsML.txt,JanLopatka
